date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:24	69769/69769	---M--	200	added ('OK')	image/jpeg	etag:%2228272-11089-4bb5e696138d5%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/philliswheatleyletter.jpg?itok=uoz3fnvB	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/philliswheatleyletterc45f.jpg	(from https://chapters.bc.edu/chapter-2/phillis-wheatley-1753%e2%80%931784-reverend-samuel-hopkins-1721%e2%80%931803)
11:52:46	137699/137699	---M--	200	added ('OK')	image/jpeg	etag:%2228274-219e3-4bb5e7f60ef94%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/jefferson.jpg?itok=-tgfHSwu	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/jefferson2c8f.jpg	(from https://chapters.bc.edu/chapter-2/thomas-jefferson-notes-state-virginia-london-printed-john-stockdale-1786)
11:52:47	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:52:46%20GMT	https://chapters.bc.edu/node/46/previous	C:/My%20Web%20Sites/testmirror/node/46/previous.216.delayed	(from https://chapters.bc.edu/chapter-2/thomas-jefferson-notes-state-virginia-london-printed-john-stockdale-1786)
11:52:47	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:52:47%20GMT	https://chapters.bc.edu/node/46/next	C:/My%20Web%20Sites/testmirror/node/46/next	(from https://chapters.bc.edu/chapter-2/thomas-jefferson-notes-state-virginia-london-printed-john-stockdale-1786)
11:52:48	26344/26344	---M-Z	200	added ('OK')	text/html	etag:%221472572367-1%22	https://chapters.bc.edu/node/47	C:/My%20Web%20Sites/testmirror/node/47.html	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:52:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:52:48%20GMT	https://chapters.bc.edu/node/47/previous	C:/My%20Web%20Sites/testmirror/node/47/previous	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:52:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:52:48%20GMT	https://chapters.bc.edu/node/47/next	C:/My%20Web%20Sites/testmirror/node/47/next	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:52:57	387629/387629	---M--	200	added ('OK')	image/jpeg	etag:%222826f-5ea2d-4bb5e5a26d87c%22	https://bostonliteraryhistory.com/sites/default/files/philliswheatley.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/philliswheatley.jpg	(from https://chapters.bc.edu/chapter-2/phillis-wheatley-1753%e2%80%931784-poems-various-subjects-religious-and-moral-printed-bell)
11:53:00	275468/275468	---M--	200	added ('OK')	image/jpeg	etag:%2228273-4340c-4bb5e7e81c2cd%22	https://bostonliteraryhistory.com/sites/default/files/jefferson.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/jefferson.jpg	(from https://chapters.bc.edu/chapter-2/thomas-jefferson-notes-state-virginia-london-printed-john-stockdale-1786)
11:53:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:00%20GMT	https://chapters.bc.edu/node/47/previous	C:/My%20Web%20Sites/testmirror/node/47/previous.21d.delayed	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:53:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:00%20GMT	https://chapters.bc.edu/node/47/next	C:/My%20Web%20Sites/testmirror/node/47/next	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:53:01	26421/26421	---M-Z	200	added ('OK')	text/html	etag:%221472572380-1%22	https://chapters.bc.edu/node/48	C:/My%20Web%20Sites/testmirror/node/48.html	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:01	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:01%20GMT	https://chapters.bc.edu/node/48/previous	C:/My%20Web%20Sites/testmirror/node/48/previous	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:01%20GMT	https://chapters.bc.edu/node/48/next	C:/My%20Web%20Sites/testmirror/node/48/next	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:06	423933/423933	---M--	200	added ('OK')	image/jpeg	etag:%2228271-677fd-4bb5e68799fcb%22	https://bostonliteraryhistory.com/sites/default/files/philliswheatleyletter.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/philliswheatleyletter.jpg	(from https://chapters.bc.edu/chapter-2/phillis-wheatley-1753%e2%80%931784-reverend-samuel-hopkins-1721%e2%80%931803)
11:53:11	87030/87030	---M--	200	added ('OK')	image/jpeg	etag:%2228276-153f6-4bb5e899a2f3a%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/douglas.jpg?itok=dHwrrr-z	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/douglasf344.jpg	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:53:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:11%20GMT	https://chapters.bc.edu/node/48/previous	C:/My%20Web%20Sites/testmirror/node/48/previous.224.delayed	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:11%20GMT	https://chapters.bc.edu/node/48/next	C:/My%20Web%20Sites/testmirror/node/48/next	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:12	26260/26260	---M-Z	200	added ('OK')	text/html	etag:%221472572391-1%22	https://chapters.bc.edu/node/49	C:/My%20Web%20Sites/testmirror/node/49.html	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:53:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:12%20GMT	https://chapters.bc.edu/node/49/previous	C:/My%20Web%20Sites/testmirror/node/49/previous	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:53:13	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:12%20GMT	https://chapters.bc.edu/node/49/next	C:/My%20Web%20Sites/testmirror/node/49/next	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:53:14	49283/49283	---M--	200	added ('OK')	image/jpeg	etag:%2228278-c083-4bb5e992a0293%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/jabobs.jpg?itok=igT49pRh	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/jabobs7509.jpg	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:27	156534/156534	---M--	200	added ('OK')	image/jpeg	etag:%2228277-26376-4bb5e98309edc%22	https://bostonliteraryhistory.com/sites/default/files/jabobs.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/jabobs.jpg	(from https://chapters.bc.edu/chapter-2/linda-brent-harriet-jacobs-1813%e2%80%931897-incidents-life-slave-girl-written-herself-l-maria)
11:53:27	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:27%20GMT	https://chapters.bc.edu/node/49/previous	C:/My%20Web%20Sites/testmirror/node/49/previous.22b.delayed	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:53:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:28%20GMT	https://chapters.bc.edu/node/49/next	C:/My%20Web%20Sites/testmirror/node/49/next	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:53:28	25814/25814	---M-Z	200	added ('OK')	text/html	etag:%221472572408-1%22	https://chapters.bc.edu/node/50	C:/My%20Web%20Sites/testmirror/node/50.html	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:53:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:28%20GMT	https://chapters.bc.edu/node/50/previous	C:/My%20Web%20Sites/testmirror/node/50/previous	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:53:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:29%20GMT	https://chapters.bc.edu/node/50/next	C:/My%20Web%20Sites/testmirror/node/50/next	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:53:29	255367/255367	---M--	200	added ('OK')	image/jpeg	etag:%2228275-3e587-4bb5e88b71683%22	https://bostonliteraryhistory.com/sites/default/files/douglas.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/douglas.jpg	(from https://chapters.bc.edu/chapter-2/frederick-douglass-1818%e2%80%931895-heroic-slave-autographs-freedom-julia-griffiths-editor-boston)
11:53:38	146285/146285	---M--	200	added ('OK')	image/jpeg	etag:%222827a-23b6d-4bb5f525c076b%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/murray.jpg?itok=-AngsSMI	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/murray1b4a.jpg	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:53:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:38%20GMT	https://chapters.bc.edu/node/50/previous	C:/My%20Web%20Sites/testmirror/node/50/previous.232.delayed	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:53:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:38%20GMT	https://chapters.bc.edu/node/50/next	C:/My%20Web%20Sites/testmirror/node/50/next	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:53:39	26065/26065	---M-Z	200	added ('OK')	text/html	etag:%221472572418-1%22	https://chapters.bc.edu/node/51	C:/My%20Web%20Sites/testmirror/node/51.html	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:53:39	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:39%20GMT	https://chapters.bc.edu/node/51/previous	C:/My%20Web%20Sites/testmirror/node/51/previous	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:53:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:39%20GMT	https://chapters.bc.edu/node/51/next	C:/My%20Web%20Sites/testmirror/node/51/next	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:53:48	112429/112429	---M--	200	added ('OK')	image/jpeg	etag:%222827c-1b72d-4bb5f62abe2f4%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/murray2.jpg?itok=Va-0zNva	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/murray2f90a.jpg	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:53:53	83210/83210	---M--	200	added ('OK')	image/jpeg	etag:%222827d-1450a-4bb5f6b8dfaf3%22	https://bostonliteraryhistory.com/sites/default/files/fuller.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/fuller.jpg	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:53:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:53%20GMT	https://chapters.bc.edu/node/51/previous	C:/My%20Web%20Sites/testmirror/node/51/previous.239.delayed	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:53:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:54%20GMT	https://chapters.bc.edu/node/51/next	C:/My%20Web%20Sites/testmirror/node/51/next	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:53:55	26116/26116	---M-Z	200	added ('OK')	text/html	etag:%221472572434-1%22	https://chapters.bc.edu/node/45	C:/My%20Web%20Sites/testmirror/node/45.html	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:53:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:55%20GMT	https://chapters.bc.edu/node/45/previous	C:/My%20Web%20Sites/testmirror/node/45/previous	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:53:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:53:55%20GMT	https://chapters.bc.edu/node/45/next	C:/My%20Web%20Sites/testmirror/node/45/next	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:54:00	77176/77176	---M--	200	added ('OK')	image/jpeg	etag:%222827e-12d78-4bb5f6c8f9c10%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/fuller.jpg?itok=K8_9_cZb	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/fuller1066.jpg	(from https://chapters.bc.edu/chapter-2/sarah-margaret-fuller-woman-nineteenth-century-new-york-greeley-and-mcelrath-1845)
11:54:07	45170/45170	---M--	200	added ('OK')	image/jpeg	etag:%22281cb-b072-4ba4cc96852ab%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/ParnWomen%20writers76-77_0.jpg?itok=Xg6UTsUC	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/ParnWomen%20writers76-77_05edd.jpg	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:54:08	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:08%20GMT	https://chapters.bc.edu/node/45/previous	C:/My%20Web%20Sites/testmirror/node/45/previous.240.delayed	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:54:08	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:08%20GMT	https://chapters.bc.edu/node/45/next	C:/My%20Web%20Sites/testmirror/node/45/next	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:54:09	249082/249082	---M--	200	added ('OK')	image/jpeg	etag:%222827b-3ccfa-4bb5f61d65aed%22	https://bostonliteraryhistory.com/sites/default/files/murray2.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/murray2.jpg	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-%e2%80%9cpreface-reader%e2%80%9d-gleaner-vol-1-boston-i-thomas-and-e-t-andrews-1798)
11:54:09	26431/26431	---M-Z	200	added ('OK')	text/html	etag:%221472572448-1%22	https://chapters.bc.edu/node/52	C:/My%20Web%20Sites/testmirror/node/52.html	(from https://chapters.bc.edu/chapter-2/bishop-benedict-j-fenwick-sj-1782%e2%80%931846-jesuit-or-catholic-sentinel-september-5-1829-boston)
11:54:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:09%20GMT	https://chapters.bc.edu/node/52/previous	C:/My%20Web%20Sites/testmirror/node/52/previous	(from https://chapters.bc.edu/chapter-2/bishop-benedict-j-fenwick-sj-1782%e2%80%931846-jesuit-or-catholic-sentinel-september-5-1829-boston)
11:54:10	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:09%20GMT	https://chapters.bc.edu/node/52/next	C:/My%20Web%20Sites/testmirror/node/52/next	(from https://chapters.bc.edu/chapter-2/bishop-benedict-j-fenwick-sj-1782%e2%80%931846-jesuit-or-catholic-sentinel-september-5-1829-boston)
11:54:11	367315/367315	---M--	200	added ('OK')	image/jpeg	etag:%2228279-59ad3-4bb5f513686bb%22	https://bostonliteraryhistory.com/sites/default/files/murray.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/murray.jpg	(from https://chapters.bc.edu/chapter-2/judith-sargent-murray-1751%e2%80%931820-%e2%80%9cobservations-female-abilities-further-continuation%e2%80%9d)
11:54:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:11%20GMT	https://chapters.bc.edu/node/52/previous	C:/My%20Web%20Sites/testmirror/node/52/previous.247.delayed	(from https://chapters.bc.edu/chapter-2/bishop-benedict-j-fenwick-sj-1782%e2%80%931846-jesuit-or-catholic-sentinel-september-5-1829-boston)
11:54:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:11%20GMT	https://chapters.bc.edu/node/52/next	C:/My%20Web%20Sites/testmirror/node/52/next	(from https://chapters.bc.edu/chapter-2/bishop-benedict-j-fenwick-sj-1782%e2%80%931846-jesuit-or-catholic-sentinel-september-5-1829-boston)
11:54:12	26965/26965	---M-Z	200	added ('OK')	text/html	etag:%221472572452-1%22	https://chapters.bc.edu/node/53	C:/My%20Web%20Sites/testmirror/node/53.html	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:54:13	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:12%20GMT	https://chapters.bc.edu/node/53/previous	C:/My%20Web%20Sites/testmirror/node/53/previous	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:54:13	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:13%20GMT	https://chapters.bc.edu/node/53/next	C:/My%20Web%20Sites/testmirror/node/53/next	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:54:26	98899/98899	---M--	200	added ('OK')	image/jpeg	etag:%222833d-18253-4bbc787c77e3d%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/1829%20Ch%202%20Pepper%202.jpg?itok=kTWyJ9-V	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/1829%20Ch%202%20Pepper%2024245.jpg	(from https://chapters.bc.edu/chapter-2/bishop-benedict-j-fenwick-sj-1782%e2%80%931846-jesuit-or-catholic-sentinel-september-5-1829-boston)
11:54:43	105289/105289	---M--	200	added ('OK')	image/jpeg	etag:%222833b-19b49-4bbc77de0ee93%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/Lit-CathSent.jpg?itok=SgrXh5cr	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/Lit-CathSent161a.jpg	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:54:43	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:43%20GMT	https://chapters.bc.edu/node/53/previous	C:/My%20Web%20Sites/testmirror/node/53/previous.24e.delayed	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:54:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:43%20GMT	https://chapters.bc.edu/node/53/next	C:/My%20Web%20Sites/testmirror/node/53/next	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:54:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:44%20GMT	https://chapters.bc.edu/node/56/previous	C:/My%20Web%20Sites/testmirror/node/56/previous	(from https://chapters.bc.edu/node/56)
11:54:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:44%20GMT	https://chapters.bc.edu/node/56/next	C:/My%20Web%20Sites/testmirror/node/56/next	(from https://chapters.bc.edu/node/56)
11:54:45	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:45%20GMT	https://chapters.bc.edu/node/56/previous	C:/My%20Web%20Sites/testmirror/node/56/previous	(from https://chapters.bc.edu/node/56)
11:54:45	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:45%20GMT	https://chapters.bc.edu/node/56/next	C:/My%20Web%20Sites/testmirror/node/56/next	(from https://chapters.bc.edu/node/56)
11:54:46	27751/27751	---M-Z	200	added ('OK')	text/html	etag:%221472572485-1%22	https://chapters.bc.edu/node/76	C:/My%20Web%20Sites/testmirror/node/76.html	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
11:54:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:46%20GMT	https://chapters.bc.edu/node/76/previous	C:/My%20Web%20Sites/testmirror/node/76/previous	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
11:54:47	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:54:46%20GMT	https://chapters.bc.edu/node/76/next	C:/My%20Web%20Sites/testmirror/node/76/next	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
11:54:56	383753/383753	---M--	200	added ('OK')	image/jpeg	etag:%222819f-5db09-4b9bce10986e1%22	https://bostonliteraryhistory.com/sites/default/files/ParnWomen%20writers76-77_0.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/ParnWomen%20writers76-77_0.jpg	(from https://chapters.bc.edu/chapter-2/augustine-joseph-hickey-duganne-1823%e2%80%9384-parnassus-pillory-satire-mottley-manners-esquire)
11:55:02	41463/41463	---M--	200	added ('OK')	image/jpeg	etag:%222824e-a1f7-4bb3b80253716%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/northamericanrev05bost_0348%20(1)_0.jpg?itok=3pyqdCro	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/northamericanrev05bost_0348%20(1)_04e1a.jpg	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
11:55:03	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:55:03%20GMT	https://chapters.bc.edu/node/76/previous	C:/My%20Web%20Sites/testmirror/node/76/previous.259.delayed	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
11:55:03	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:55:03%20GMT	https://chapters.bc.edu/node/76/next	C:/My%20Web%20Sites/testmirror/node/76/next	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
11:55:04	28191/28191	---M-Z	200	added ('OK')	text/html	etag:%221472572503-1%22	https://chapters.bc.edu/node/166	C:/My%20Web%20Sites/testmirror/node/166.html	(from https://chapters.bc.edu/chapter-3/anonymous-henry-david-thoreau-1817%e2%80%9372-%e2%80%9c-winter-walk%e2%80%9d-dial-october-1843)
11:55:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:55:04%20GMT	https://chapters.bc.edu/node/166/previous	C:/My%20Web%20Sites/testmirror/node/166/previous	(from https://chapters.bc.edu/chapter-3/anonymous-henry-david-thoreau-1817%e2%80%9372-%e2%80%9c-winter-walk%e2%80%9d-dial-october-1843)
11:55:05	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2015:55:04%20GMT	https://chapters.bc.edu/node/166/next	C:/My%20Web%20Sites/testmirror/node/166/next	(from https://chapters.bc.edu/chapter-3/anonymous-henry-david-thoreau-1817%e2%80%9372-%e2%80%9c-winter-walk%e2%80%9d-dial-october-1843)
11:55:10	357810/357810	---M--	200	added ('OK')	image/jpeg	etag:%222833a-575b2-4bbc77d5596bb%22	https://bostonliteraryhistory.com/sites/default/files/Lit-CathSent.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/Lit-CathSent.jpg	(from https://chapters.bc.edu/chapter-2/george-pepper-%e2%80%9c-sentinel%e2%80%9d-literary-and-catholic-sentinel-january-3-1835-boston-h-l)
11:55:27	246558/246558	---M--	200	added ('OK')	image/jpeg	etag:%222824d-3c31e-4bb3b7bbe5e73%22	https://bostonliteraryhistory.com/sites/default/files/northamericanrev05bost_0348%20(1)_0.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/northamericanrev05bost_0348%20(1)_0.jpg	(from https://chapters.bc.edu/chapter-3/william-cullen-bryant-1794%e2%80%931878-%e2%80%9cthanatopsis%e2%80%9d-north-american-review-and-miscellaneous)
